01/27/2026-23:06:15.605798  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.606136  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.608168  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.608588  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.610682  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.611021  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.613091  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.613945  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.618972  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.619471  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.621426  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.621863  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.623961  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.624371  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.626459  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.626806  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.628906  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.629266  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.631305  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.631664  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.633747  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.634107  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.636188  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.636531  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.638631  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.638987  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.641100  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.641459  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.643547  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.643908  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.645946  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.646342  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.648332  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.648704  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.650809  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.651174  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.653264  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.653623  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.655758  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.656097  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.658178  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.658553  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.660541  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.660898  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.662995  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.663354  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.665336  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.665676  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.667791  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.668153  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.670244  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.670577  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.672697  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.673056  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.674952  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.675381  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.677484  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.677851  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.679877  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.680273  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.682331  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.682695  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.684691  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.685029  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.687160  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.687585  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.689674  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.690051  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:15.692138  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:06:28.979263  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
01/27/2026-23:09:59.336052  [**] [1:2225018:1] SURICATA SMB too many transactions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.1.21.2:445 -> 10.1.21.58:50768
